passenger_id,passenger_gender,passenger_age,age_group,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Class,PassengerKey
C9iH1MUE/gTwv4JNcM7TYkbxuP1KOJORy05o8ygGBrg=,Female,22,Young Adults (18-34),65,3,3072600,4,2,3,423,9,Loyal,2461
VzzRjRJy2EybF2UyQKK2DFzln26dkV2hPE6sc7TFjIo=,Male,20,Young Adults (18-34),58,5,4304400,3,3,4,334,10,Champions,2462
ZAoufchwgyWuNpOG/XU0/3s0CQHBpbRfne9o7oBoSMk=,Male,41,Adults (35-59),10,19,14597820,1,3,4,134,8,Loyal,2463
Qd7iErzox+j5euxkZQOdN7AlmEHb7mxrSgwKmJtXxp8=,Male,29,Young Adults (18-34),47,12,8518800,3,3,4,334,10,Champions,2464
ZAoufchwgyWuNpOG/XU0/3s0CQHBpbRfne9o7oBoSMk=,Male,6,Children (0-12),10,19,14597820,1,3,4,134,8,Loyal,2465
Qd7iErzox+j5euxkZQOdN7AlmEHb7mxrSgwKmJtXxp8=,Male,20,Young Adults (18-34),47,12,8518800,3,3,4,334,10,Champions,2466
Qd7iErzox+j5euxkZQOdN7AlmEHb7mxrSgwKmJtXxp8=,Male,35,Adults (35-59),47,12,8518800,3,3,4,334,10,Champions,2467
Qd7iErzox+j5euxkZQOdN7AlmEHb7mxrSgwKmJtXxp8=,Male,30,Young Adults (18-34),47,12,8518800,3,3,4,334,10,Champions,2468
Qd7iErzox+j5euxkZQOdN7AlmEHb7mxrSgwKmJtXxp8=,Male,33,Young Adults (18-34),47,12,8518800,3,3,4,334,10,Champions,2469
Qd7iErzox+j5euxkZQOdN7AlmEHb7mxrSgwKmJtXxp8=,Male,25,Young Adults (18-34),47,12,8518800,3,3,4,334,10,Champions,2470
ZAoufchwgyWuNpOG/XU0/3s0CQHBpbRfne9o7oBoSMk=,Female,37,Adults (35-59),10,19,14597820,1,3,4,134,8,Loyal,2471
Bn1AvkGPmECIrPL3Ms4jCT6gmO2hxlNCldkF0hoO78k=,Male,41,Adults (35-59),61,9,7952490,3,3,4,334,10,Champions,2472
8EVcyUtKWkntEoX/8fsT2Od7jJpLdAJUt5BK+6zPGLc=,Male,20,Young Adults (18-34),65,1,1003200,4,1,1,411,6,Potential,2473
NfdIN34WlTpvZGtq+mTZ5wuUH075yglx24jnzBeqmiI=,Female,24,Young Adults (18-34),65,1,761200,4,1,1,411,6,Potential,2474
irTVw9FZPfcMpiU8bO1IsamjNZhBu7pAGQOBt8A8A2A=,Male,23,Young Adults (18-34),65,1,721800,4,1,1,411,6,Potential,2475
pSallTo4e9a+FTfcBBGJh43uKkSxMwVQQtxH+LSsE3Y=,Male,23,Young Adults (18-34),65,4,2560400,4,2,3,423,9,Loyal,2476
nElX/I8BEi3E4rGKdEAbYMCJuShGjV7AKiKr9Y+g4U0=,Male,62,Seniors (60+),65,5,4121420,4,3,4,434,11,Champions,2477
nElX/I8BEi3E4rGKdEAbYMCJuShGjV7AKiKr9Y+g4U0=,Female,64,Seniors (60+),65,5,4121420,4,3,4,434,11,Champions,2478
ZylkIDjNCKl4CVJsXwlnubIrk1Xv7xAz/453TKHILRc=,Male,26,Young Adults (18-34),6,3,3222940,1,2,3,123,6,Potential,2479
F80DJY0QzN3KQjXoZw4+UEN6Mnzc/2FZvkb09SwZfOg=,Male,23,Young Adults (18-34),64,3,2084240,4,2,3,423,9,Loyal,2480
/dB4/+XCAgsBQV0OC3L9iKhXSsKKiPq8rri9fMz/FrQ=,Male,31,Young Adults (18-34),65,1,867680,4,1,1,411,6,Potential,2481
QZ7vDcvR+fH7YSjqVtCnUWSZQiPKcR5wnle0sh3ty3U=,Female,41,Adults (35-59),65,1,1056600,4,1,1,411,6,Potential,2482
omegrz7TNw5NVFX9YllH9HUOrQtG6k3xiDkTnJKLws4=,Female,53,Adults (35-59),41,10,7505400,2,3,4,234,9,Loyal,2483
xS2bp+cP3tr6ITsPVQVmN2G0+N1q6Asl9ydA1j+S5bw=,Female,30,Young Adults (18-34),65,1,553600,4,1,1,411,6,Potential,2484
6CogGesJpYCoAF/A8IisKrgBRiebGokAxAKDvRix/cc=,Male,51,Adults (35-59),65,4,4506420,4,2,4,424,10,Champions,2485
6CogGesJpYCoAF/A8IisKrgBRiebGokAxAKDvRix/cc=,Male,53,Adults (35-59),65,4,4506420,4,2,4,424,10,Champions,2486
clJN+8ezGvRJCIMpHo82zCK6d28gjkAsiyKfHxfxBb4=,Male,23,Young Adults (18-34),65,6,5141640,4,3,4,434,11,Champions,2487
O5lSu5bXdPvaiLeD6Cfy8S0ABslmuFv8FMP+gVWBMus=,Male,31,Young Adults (18-34),65,2,2294400,4,1,3,413,8,Loyal,2488
vn5QEC0K92nEzpAuJm1Lq4MSL7n6LxHyaCMHUcyvYYE=,Female,23,Young Adults (18-34),14,3,2999500,1,2,3,123,6,Potential,2489
Jk7xMHfBsMfmJY9Qc7qo35EcGWBApNW4ehVpYKU4cek=,Female,29,Young Adults (18-34),65,1,633520,4,1,1,411,6,Potential,2490
cgGPWJpiXdGrmQeSgthHlzCNTKAO7UITIarWFEoeD5E=,Female,31,Young Adults (18-34),62,9,8759670,4,3,4,434,11,Champions,2491
cgGPWJpiXdGrmQeSgthHlzCNTKAO7UITIarWFEoeD5E=,Male,32,Young Adults (18-34),62,9,8759670,4,3,4,434,11,Champions,2492
A9P1aRrP79AKGUH4FK+RQG7a9lRWuPcRsWgVT/2v3rY=,Female,19,Young Adults (18-34),65,3,2585630,4,2,3,423,9,Loyal,2493
fqcIBBqhKY0n9OTzPDK9rnws1dvI2+M/imLDKyaEEPI=,Male,32,Young Adults (18-34),65,5,4693640,4,3,4,434,11,Champions,2494
iFafdj6nve2KtouTJ6TQswfh900meo1nlJ7gQPeIENc=,Male,26,Young Adults (18-34),65,2,1627920,4,1,2,412,7,Loyal,2495
C9iH1MUE/gTwv4JNcM7TYkbxuP1KOJORy05o8ygGBrg=,Male,23,Young Adults (18-34),65,3,3072600,4,2,3,423,9,Loyal,2496
fpfw+EkSUTlPcmVtz6G12LBNJ84mh/3+8OzTUKW22cY=,Male,25,Young Adults (18-34),65,1,992090,4,1,1,411,6,Potential,2497
04Ens3CcbKG4keZ0bxr8E3uNRoQBQ3QzX1dSzs3XhSY=,Female,29,Young Adults (18-34),5,3,2642320,1,2,3,123,6,Potential,2498
jElZuTiezcwf9Z0OdSQhILxhVWrdQFw2Dsk8iqeX5Qg=,Female,39,Adults (35-59),60,2,2587700,3,1,3,313,7,Loyal,2499
LfCrQdXkPexTlHMgJmIzQ498WsFKI3bSdKBBlubnx4k=,Male,24,Young Adults (18-34),65,2,1644000,4,1,2,412,7,Loyal,2500
E14wylHVuP3ZgOoP6svr2x2gWTMWMPH+rAs/4KMMTTo=,Male,43,Adults (35-59),21,5,4925460,1,3,4,134,8,Loyal,2501
CKH4+aORMin0F/V17f6NOxesOpxYVVMHrvhaXyoqnqQ=,Male,19,Young Adults (18-34),65,1,700560,4,1,1,411,6,Potential,2502
rgESASQE8XofCScOq+0y2GAFm3vFhOKq0/ZGcjUW5Rw=,Male,27,Young Adults (18-34),65,1,1170400,4,1,2,412,7,Loyal,2503
QovBXbLT54eG7O1R4HUcfN2pxZdCp6Zpkvdku+1EBr4=,Male,23,Young Adults (18-34),65,1,1064000,4,1,1,411,6,Potential,2504
vi0pJEZjBtgitlxagbBSWWB79A8z5rQXMDok5yryU30=,Female,33,Young Adults (18-34),65,1,788800,4,1,1,411,6,Potential,2505
V5pB0a8lQDST32i3bgpjIgD7qVBc6VDYfwuomEaSv9Y=,Female,29,Young Adults (18-34),65,1,1014090,4,1,1,411,6,Potential,2506
wWDbhppp+veekfydzkW+ZO5/qMJR1s6V+yqYJ83HGRQ=,Female,66,Seniors (60+),65,2,2019800,4,1,3,413,8,Loyal,2507
wWDbhppp+veekfydzkW+ZO5/qMJR1s6V+yqYJ83HGRQ=,Male,33,Young Adults (18-34),65,2,2019800,4,1,3,413,8,Loyal,2508
kMPc7/g6bu1bvJFyk3WJ/33ciDGHqqgFLCz9T5LqlvU=,Female,46,Adults (35-59),64,1,791920,4,1,1,411,6,Potential,2509
pSAtU0Zl1ARdX2wiP0/pNPi5YuDlOJNS1E499F8QypE=,Female,54,Adults (35-59),57,2,2484200,3,1,3,313,7,Loyal,2510
hKmn8MgMCSufwM9SIW5YlkNCvAQE7yF8ngKB2br1XOQ=,Female,28,Young Adults (18-34),64,1,739200,4,1,1,411,6,Potential,2511
ZP22UVkj2eNxXQBL1y6T06Bouhkq4sqTG1t3e07dB68=,Female,30,Young Adults (18-34),62,2,1550400,4,1,2,412,7,Loyal,2512
w98vPrTNsukCjfl4F7uRpp2CHJgKW6vV/LSKpUoTXdU=,Male,23,Young Adults (18-34),37,9,7970140,2,3,4,234,9,Loyal,2513
w98vPrTNsukCjfl4F7uRpp2CHJgKW6vV/LSKpUoTXdU=,Female,22,Young Adults (18-34),37,9,7970140,2,3,4,234,9,Loyal,2514
rM5AFn6Q4DhV0n7ZxBvCsXrt1MzZZV7ExZLJVe0c6bA=,Female,39,Adults (35-59),62,21,26439100,4,3,4,434,11,Champions,2515
qUmeTJy0TEYBaZ6h6A+DRzmuD2SfdhcGxwsYUDGRpc8=,Male,30,Young Adults (18-34),1,26,26486580,1,3,4,134,8,Loyal,2516
qUmeTJy0TEYBaZ6h6A+DRzmuD2SfdhcGxwsYUDGRpc8=,Male,28,Young Adults (18-34),1,26,26486580,1,3,4,134,8,Loyal,2517
qUmeTJy0TEYBaZ6h6A+DRzmuD2SfdhcGxwsYUDGRpc8=,Male,25,Young Adults (18-34),1,26,26486580,1,3,4,134,8,Loyal,2518
qUmeTJy0TEYBaZ6h6A+DRzmuD2SfdhcGxwsYUDGRpc8=,Male,32,Young Adults (18-34),1,26,26486580,1,3,4,134,8,Loyal,2519
qUmeTJy0TEYBaZ6h6A+DRzmuD2SfdhcGxwsYUDGRpc8=,Male,44,Adults (35-59),1,26,26486580,1,3,4,134,8,Loyal,2520
bVSMKeBFidZfzCR4RnNxgxpk3VA6Ck3+LdAe86Brwis=,Male,27,Young Adults (18-34),64,4,4360700,4,2,4,424,10,Champions,2521
bVSMKeBFidZfzCR4RnNxgxpk3VA6Ck3+LdAe86Brwis=,Female,24,Young Adults (18-34),64,4,4360700,4,2,4,424,10,Champions,2522
bVSMKeBFidZfzCR4RnNxgxpk3VA6Ck3+LdAe86Brwis=,Female,1,Children (0-12),64,4,4360700,4,2,4,424,10,Champions,2523
/3HwYn2PJI30uiSok0xPLUoA3gGEWeRip2CfLLifPDI=,Female,31,Young Adults (18-34),64,1,1077000,4,1,1,411,6,Potential,2524
6mwy6Y75YZcNR5fYIsC1OHYdHcXT8UrJVreuwLTskug=,Female,24,Young Adults (18-34),38,22,39551000,2,3,4,234,9,Loyal,2525
bXtU/b1cbv2SMhiqqUraVMxG+nOa5081sCc2WviRFmI=,Male,21,Young Adults (18-34),41,11,13789840,2,3,4,234,9,Loyal,2526
b4Yyek2xFKcodjNoG0cNr670LTAdh1Y1C2LWNFSLlL0=,Female,19,Young Adults (18-34),64,6,6687900,4,3,4,434,11,Champions,2527
b4Yyek2xFKcodjNoG0cNr670LTAdh1Y1C2LWNFSLlL0=,Male,23,Young Adults (18-34),64,6,6687900,4,3,4,434,11,Champions,2528
BXDs2INZo2v5dWGXCFPHip4O1OJwygySWAr5ifTmMwk=,Male,67,Seniors (60+),64,3,2907900,4,2,3,423,9,Loyal,2529
BXDs2INZo2v5dWGXCFPHip4O1OJwygySWAr5ifTmMwk=,Male,59,Adults (35-59),64,3,2907900,4,2,3,423,9,Loyal,2530
BXDs2INZo2v5dWGXCFPHip4O1OJwygySWAr5ifTmMwk=,Male,55,Adults (35-59),64,3,2907900,4,2,3,423,9,Loyal,2531
gxfrZV6fa73MKph1EyggY06/qvHZmJw/k6Em1cVk7vA=,Male,21,Young Adults (18-34),64,2,2444200,4,1,3,413,8,Loyal,2532
PzJPiOkSWxnDrGELnSp3H0sm86T4qb1zkeCUlZ88Jww=,Female,37,Adults (35-59),11,6,8517900,1,3,4,134,8,Loyal,2533
3gW6Wm1w/epdPihfH4G1DHPsobNijTtSm32UOzFFe5o=,Male,37,Adults (35-59),64,1,1003200,4,1,1,411,6,Potential,2534
kRISvQWGMy1u0Wob29NeUNfb8p8UigsVFMXM2Zp8Jvk=,Male,20,Young Adults (18-34),64,1,721800,4,1,1,411,6,Potential,2535
ov4ClZmzoK431Hbfz2Zf1UDoPQ+6fXN5AnMxNT4xLZc=,Female,19,Young Adults (18-34),64,1,948720,4,1,1,411,6,Potential,2536
smN1iuXY5X1dvxTzoht2P2sFTargXZYprAp4Z1ytvhk=,Female,26,Young Adults (18-34),55,3,7220970,3,2,4,324,9,Loyal,2537
smN1iuXY5X1dvxTzoht2P2sFTargXZYprAp4Z1ytvhk=,Female,51,Adults (35-59),55,3,7220970,3,2,4,324,9,Loyal,2538
K2+cqK51QtkWIoUeXgxnP05zkJ5NpwzEdwtBa806mb8=,Male,32,Young Adults (18-34),39,5,6858800,2,3,4,234,9,Loyal,2539
M0ZuSZNi2/p3FH7x0oJ6x14HNQnPCE95sAZGvb9KgXE=,Female,28,Young Adults (18-34),26,29,31619060,1,3,4,134,8,Loyal,2540
M0ZuSZNi2/p3FH7x0oJ6x14HNQnPCE95sAZGvb9KgXE=,Male,33,Young Adults (18-34),26,29,31619060,1,3,4,134,8,Loyal,2541
M0ZuSZNi2/p3FH7x0oJ6x14HNQnPCE95sAZGvb9KgXE=,Male,35,Adults (35-59),26,29,31619060,1,3,4,134,8,Loyal,2542
M0ZuSZNi2/p3FH7x0oJ6x14HNQnPCE95sAZGvb9KgXE=,Female,20,Young Adults (18-34),26,29,31619060,1,3,4,134,8,Loyal,2543
nlo9GfcRe4AlWx4msAE23YjdSMd/GViyCsIEF4gbjFc=,Female,47,Adults (35-59),52,7,7215900,3,3,4,334,10,Champions,2544
Ey8j88KrZ3TnwQwbsxuAN4iz4CxxiY5wFaeaaAzjJi0=,Male,48,Adults (35-59),52,4,3572520,3,2,3,323,8,Loyal,2545
Ygjh/AAZxmrs1OJjkRUFvtP9vpdvPY+GuYy0caK9Ec8=,Female,48,Adults (35-59),52,6,8137700,3,3,4,334,10,Champions,2546
Ygjh/AAZxmrs1OJjkRUFvtP9vpdvPY+GuYy0caK9Ec8=,Male,61,Seniors (60+),52,6,8137700,3,3,4,334,10,Champions,2547
PhSyfL94XgUam5xc6zGBaB5IaVc1/loKMUPm1ujDhzE=,Male,23,Young Adults (18-34),63,7,6292800,4,3,4,434,11,Champions,2548
PhSyfL94XgUam5xc6zGBaB5IaVc1/loKMUPm1ujDhzE=,Female,23,Young Adults (18-34),63,7,6292800,4,3,4,434,11,Champions,2549
hVD0P61AVtftqN/RJzcCab4otVbGgN3F2VC7iBjd36M=,Male,1,Children (0-12),62,9,11092700,4,3,4,434,11,Champions,2550
hVD0P61AVtftqN/RJzcCab4otVbGgN3F2VC7iBjd36M=,Female,27,Young Adults (18-34),62,9,11092700,4,3,4,434,11,Champions,2551
hVD0P61AVtftqN/RJzcCab4otVbGgN3F2VC7iBjd36M=,Female,50,Adults (35-59),62,9,11092700,4,3,4,434,11,Champions,2552
hVD0P61AVtftqN/RJzcCab4otVbGgN3F2VC7iBjd36M=,Female,54,Adults (35-59),62,9,11092700,4,3,4,434,11,Champions,2553
W0QZq90yjHvh6lkTTZR6NV4giNBKMXjzsdUj6L0BKH4=,Female,26,Young Adults (18-34),64,1,612000,4,1,1,411,6,Potential,2554
63S6BKrjTzIyucS7fNuVRvyeVGQHFFJC8J81RQDO5zI=,Female,26,Young Adults (18-34),56,14,9703710,3,3,4,334,10,Champions,2555
63S6BKrjTzIyucS7fNuVRvyeVGQHFFJC8J81RQDO5zI=,Male,25,Young Adults (18-34),56,14,9703710,3,3,4,334,10,Champions,2556
oei6XmYU0pTlrF1SGOqFUKJYgSLSIabCi0IEdDX/K88=,Male,38,Adults (35-59),13,3,2753350,1,2,3,123,6,Potential,2557
8zmO29bDIugHfkLxywPSKBszMtVP5VfJwc691AlVgks=,Female,58,Adults (35-59),64,1,622800,4,1,1,411,6,Potential,2558
pWq9Hg5EGsy6y33WzLGLZzX89+xprclfJBqEITBockA=,Male,22,Young Adults (18-34),64,1,899000,4,1,1,411,6,Potential,2559
6lt3p0U0POD0EafMvCYxXhCtm5y3z1HmGmvK/V4luYo=,Male,43,Adults (35-59),34,11,12677970,2,3,4,234,9,Loyal,2560
e5rJ5hhpUzHSQ1Dgo4N5l+tbp1eLeQOWi+NirUh96og=,Female,19,Young Adults (18-34),31,3,3525360,2,2,3,223,7,Loyal,2561
8cXwN3wIv2nY6mmUxCUgDfnNk2PoXq5FSkJx/xeqQwk=,Male,23,Young Adults (18-34),64,1,499040,4,1,1,411,6,Potential,2562
T09v7HSHzvfUZp3x2E84AEUyehnwWAd7JsrC2KBZJvo=,Female,24,Young Adults (18-34),63,4,3028380,4,2,3,423,9,Loyal,2563
fy+elhuWApF5Z+4Hat4d++71AbfiN/NcybUvENd+UAQ=,Male,59,Adults (35-59),50,4,3415410,3,2,3,323,8,Loyal,2564
ihD+l7nEB0E805q9ni4ni22m8B0ekQ6BYJFdj+s6334=,Male,24,Young Adults (18-34),64,1,761200,4,1,1,411,6,Potential,2565
L5ypHtqWY47Mg045Elqd/bMak7eBd5nXLAoQbKjkOMQ=,Male,35,Adults (35-59),62,4,3629600,4,2,3,423,9,Loyal,2566
Puef8I7NDNf5suqF/D5kp5Oiy7MkJrW/rWJWIkVPcwc=,Male,53,Adults (35-59),64,2,1813860,4,1,2,412,7,Loyal,2567
Puef8I7NDNf5suqF/D5kp5Oiy7MkJrW/rWJWIkVPcwc=,Female,40,Adults (35-59),64,2,1813860,4,1,2,412,7,Loyal,2568
L5ypHtqWY47Mg045Elqd/bMak7eBd5nXLAoQbKjkOMQ=,Female,31,Young Adults (18-34),62,4,3629600,4,2,3,423,9,Loyal,2569
ddjijlTaZOsVXRRQItDO7Y7Kp/2mCBQfhZh0U7fzZmU=,Male,38,Adults (35-59),36,11,10909400,2,3,4,234,9,Loyal,2570
ddjijlTaZOsVXRRQItDO7Y7Kp/2mCBQfhZh0U7fzZmU=,Male,57,Adults (35-59),36,11,10909400,2,3,4,234,9,Loyal,2571
9vsQmQ5+NdVgYNhewtx9RcG0b4KNzt2dJwrLeadpNAM=,Male,29,Young Adults (18-34),3,3,2539720,1,2,3,123,6,Potential,2572
tUDI4Te7FYNf7g48M5ksGIvVw51uECz99j0AAIBnOfw=,Female,25,Young Adults (18-34),27,5,5096300,2,3,4,234,9,Loyal,2573
MjY6huUl7QYrS4yyRTpG4sE3C+T83GWxuSQBXl0JNgY=,Female,63,Seniors (60+),61,88,101987250,3,3,4,334,10,Champions,2574
MjY6huUl7QYrS4yyRTpG4sE3C+T83GWxuSQBXl0JNgY=,Female,55,Adults (35-59),61,88,101987250,3,3,4,334,10,Champions,2575
cVKu43xtdnLajsCzBFWj/juMzkXFRXEAUdvdMMv7c8A=,Male,33,Young Adults (18-34),64,1,1106280,4,1,2,412,7,Loyal,2576
gtKo2lP1wpGUKqHxKAPTWr1Wrp00Rgv3h1gLH1+mGQc=,Male,20,Young Adults (18-34),64,2,1935990,4,1,3,413,8,Loyal,2577
73iyqgkcWc8IB2vzPTjooJD8ybgklaDFc8ImQHTN8hg=,Female,32,Young Adults (18-34),64,2,2634960,4,1,3,413,8,Loyal,2578
73iyqgkcWc8IB2vzPTjooJD8ybgklaDFc8ImQHTN8hg=,Female,26,Young Adults (18-34),64,2,2634960,4,1,3,413,8,Loyal,2579
5uoq9iZfjaMdV8PccKM7gc6GAxicx3HOaG+wZAprWWQ=,Female,22,Young Adults (18-34),64,2,2066250,4,1,3,413,8,Loyal,2580
VBd/bVypfPGnvBHbIolfuqny/Guj6RrHivuPBazYP1Y=,Female,22,Young Adults (18-34),64,1,737520,4,1,1,411,6,Potential,2581
BbnHiqpEfS9IZbFiVGbL/QDnaK1pIiP43ONlyq3NN7I=,Female,19,Young Adults (18-34),58,14,12930630,3,3,4,334,10,Champions,2582
mb7cY7j8xMe1HliuLB+xV5RkjPrQIBP+JRsKFWCmo+g=,Male,27,Young Adults (18-34),62,3,3269180,4,2,3,423,9,Loyal,2583
NOvQSyEYk3vSMcLRiEv4m2zUx6mkrB3DaTPfSqafJE4=,Female,17,Teenagers (13-17),31,4,3676910,2,2,3,223,7,Loyal,2584
BqWGFvUEiIJfXk7M5LMZGEkxJldACt2QohPL9Lh0F4Q=,Male,21,Young Adults (18-34),64,2,1087200,4,1,2,412,7,Loyal,2585
NUsdSMo+8HWStK+KT7SXGfopduKLeoZawy2drlGkUdQ=,Male,30,Young Adults (18-34),53,3,2048400,3,2,3,323,8,Loyal,2586
BqWGFvUEiIJfXk7M5LMZGEkxJldACt2QohPL9Lh0F4Q=,Female,20,Young Adults (18-34),64,2,1087200,4,1,2,412,7,Loyal,2587
EBrnQMtuIW/CML/g0CcZpT8uuKFHj8/hHLfl5oPeTWA=,Male,30,Young Adults (18-34),64,1,1073000,4,1,1,411,6,Potential,2588
QTS2Zsdp5AXJGk6J/PMFpG28fJehnnePxpDaRFuh8xk=,Female,37,Adults (35-59),59,13,7998000,3,3,4,334,10,Champions,2589
svtm4rihgmM3aoh7kzWUlw1QWSy1U9D+Z8Pkh8Z90QY=,Female,29,Young Adults (18-34),59,18,10521200,3,3,4,334,10,Champions,2590
svtm4rihgmM3aoh7kzWUlw1QWSy1U9D+Z8Pkh8Z90QY=,Male,32,Young Adults (18-34),59,18,10521200,3,3,4,334,10,Champions,2591
QTS2Zsdp5AXJGk6J/PMFpG28fJehnnePxpDaRFuh8xk=,Female,58,Adults (35-59),59,13,7998000,3,3,4,334,10,Champions,2592
QTS2Zsdp5AXJGk6J/PMFpG28fJehnnePxpDaRFuh8xk=,Female,6,Children (0-12),59,13,7998000,3,3,4,334,10,Champions,2593
svtm4rihgmM3aoh7kzWUlw1QWSy1U9D+Z8Pkh8Z90QY=,Male,2,Children (0-12),59,18,10521200,3,3,4,334,10,Champions,2594
54mtGhQA6Eiy4xjac4p8qK8ZxbknbrJTx1gkMoSuJ9Q=,Female,23,Young Adults (18-34),64,1,604000,4,1,1,411,6,Potential,2595
svtm4rihgmM3aoh7kzWUlw1QWSy1U9D+Z8Pkh8Z90QY=,Female,32,Young Adults (18-34),59,18,10521200,3,3,4,334,10,Champions,2596
QTS2Zsdp5AXJGk6J/PMFpG28fJehnnePxpDaRFuh8xk=,Male,64,Seniors (60+),59,13,7998000,3,3,4,334,10,Champions,2597
QTS2Zsdp5AXJGk6J/PMFpG28fJehnnePxpDaRFuh8xk=,Male,37,Adults (35-59),59,13,7998000,3,3,4,334,10,Champions,2598
svtm4rihgmM3aoh7kzWUlw1QWSy1U9D+Z8Pkh8Z90QY=,Male,21,Young Adults (18-34),59,18,10521200,3,3,4,334,10,Champions,2599
ILanU/vUXT/2Dp+hVEUlEGM9FP3tSELojE6tawuQ8qw=,Male,27,Young Adults (18-34),64,2,1713090,4,1,2,412,7,Loyal,2600
ILanU/vUXT/2Dp+hVEUlEGM9FP3tSELojE6tawuQ8qw=,Female,26,Young Adults (18-34),64,2,1713090,4,1,2,412,7,Loyal,2601
Lg8S4AIx67f+iIYi50lyVcp98ZLiHK70W1JW1C8qB4A=,Male,36,Adults (35-59),63,4,3236400,4,2,3,423,9,Loyal,2602
Nfdp/xeRPDzK2AjjfjE4N0y3VqQWR4DDjiLGOt3oiTQ=,Female,25,Young Adults (18-34),64,1,1541700,4,1,2,412,7,Loyal,2603
worVb279skHXdbKDvilt3mdHbXv4rsNCvAlvdOofJ0Q=,Female,25,Young Adults (18-34),64,2,3491700,4,1,3,413,8,Loyal,2604
Lg8S4AIx67f+iIYi50lyVcp98ZLiHK70W1JW1C8qB4A=,Female,25,Young Adults (18-34),63,4,3236400,4,2,3,423,9,Loyal,2605
worVb279skHXdbKDvilt3mdHbXv4rsNCvAlvdOofJ0Q=,Male,25,Young Adults (18-34),64,2,3491700,4,1,3,413,8,Loyal,2606
ax2ta+rKE+tVhWKjZs4yzdwVSVf8rd3XWbCX0qaj4Ks=,Female,63,Seniors (60+),59,9,10442530,3,3,4,334,10,Champions,2607
ax2ta+rKE+tVhWKjZs4yzdwVSVf8rd3XWbCX0qaj4Ks=,Female,60,Seniors (60+),59,9,10442530,3,3,4,334,10,Champions,2608
GZ7P9DFHC1JOluCUNnivDyAWNPjM8GYTw1t1vvBT5qs=,Male,37,Adults (35-59),50,4,6290870,3,2,4,324,9,Loyal,2609
rSTUmFBbZxb3/wNiT6KMzgaCbD9+rsaX0txwJK9G2Mc=,Male,27,Young Adults (18-34),64,1,896500,4,1,1,411,6,Potential,2610
fy+elhuWApF5Z+4Hat4d++71AbfiN/NcybUvENd+UAQ=,Female,59,Adults (35-59),50,4,3415410,3,2,3,323,8,Loyal,2611
D/uFlXPQOlM0r+2ynpVfP5Ww1VvSKzh7wzAKrWHjVcY=,Male,31,Young Adults (18-34),64,3,2193000,4,2,3,423,9,Loyal,2612
krhQpeuFrlwQW05OzBbphoP2R8XnMagaFhopvYIFYzw=,Female,36,Adults (35-59),64,2,1660800,4,1,2,412,7,Loyal,2613
krhQpeuFrlwQW05OzBbphoP2R8XnMagaFhopvYIFYzw=,Male,31,Young Adults (18-34),64,2,1660800,4,1,2,412,7,Loyal,2614
yWgu4X5L/w0CJx36QjedqJEXO+EsbOtWLwHDuzEZ3jc=,Male,28,Young Adults (18-34),64,1,587200,4,1,1,411,6,Potential,2615
WXocVvxPkO81w/rfs7NmsU9Pd6DQRMFmNrruY9BrgaA=,Female,43,Adults (35-59),64,1,1404700,4,1,2,412,7,Loyal,2616
txb0nODndJ2q/HcLXG4CcMZIY5NlCuDopqn27Bg/ue4=,Female,27,Young Adults (18-34),64,5,4090200,4,3,4,434,11,Champions,2617
cs6VRNKmCAHGt8fIH4brdb4ThSTyOooKx3W1Z4G1jmw=,Female,24,Young Adults (18-34),64,2,2314200,4,1,3,413,8,Loyal,2618
y6Yo35jqEN8Edg2+RUJjzdbtMXMp9grAFNNgXH2HAEE=,Male,27,Young Adults (18-34),58,3,2056720,3,2,3,323,8,Loyal,2619
umOCYmUUriXxvlcEwFtmcvJpxCjSsIdvAxKX6iFI6eM=,Female,23,Young Adults (18-34),44,2,1984400,2,1,3,213,6,Potential,2620
qGMJcFMDNlFR0AQp0K0amoEGIwfSpDLyxvtIhxkHeXA=,Male,35,Adults (35-59),3,20,25974030,1,3,4,134,8,Loyal,2621
qGMJcFMDNlFR0AQp0K0amoEGIwfSpDLyxvtIhxkHeXA=,Male,48,Adults (35-59),3,20,25974030,1,3,4,134,8,Loyal,2622
qGMJcFMDNlFR0AQp0K0amoEGIwfSpDLyxvtIhxkHeXA=,Male,37,Adults (35-59),3,20,25974030,1,3,4,134,8,Loyal,2623
6PC7929cZ32VK6mfc5Elj1IKd+h3Gw11tVQDca62eTg=,Male,38,Adults (35-59),62,10,11840400,4,3,4,434,11,Champions,2624
6PC7929cZ32VK6mfc5Elj1IKd+h3Gw11tVQDca62eTg=,Male,39,Adults (35-59),62,10,11840400,4,3,4,434,11,Champions,2625
6PC7929cZ32VK6mfc5Elj1IKd+h3Gw11tVQDca62eTg=,Female,38,Adults (35-59),62,10,11840400,4,3,4,434,11,Champions,2626
xrUsser4HYQlEZl8CS7/oSMxDNydyLF9I9m9x+nXJm4=,Male,23,Young Adults (18-34),64,1,664400,4,1,1,411,6,Potential,2627
aYAKuEZ8gipAZ1YMmOGtAmnI/kopCxOgTtbiRX0Msw8=,Female,44,Adults (35-59),63,3,2875800,4,2,3,423,9,Loyal,2628
